"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Greece","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","2013",31.877,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Monthly Employment and Income Survey","Sex: Total","Disability status (Aggregate): Total","2022",3.051,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Monthly Employment and Income Survey","Sex: Total","Disability status (Aggregate): Persons with disability","2022",1.986,"Unreliable",,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Monthly Employment and Income Survey","Sex: Total","Disability status (Aggregate): Persons without disability","2022",3.102,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Monthly Employment and Income Survey","Sex: Male","Disability status (Aggregate): Total","2022",2.151,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Monthly Employment and Income Survey","Sex: Male","Disability status (Aggregate): Persons with disability","2022",,"Unreliable",,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Monthly Employment and Income Survey","Sex: Male","Disability status (Aggregate): Persons without disability","2022",2.195,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Monthly Employment and Income Survey","Sex: Female","Disability status (Aggregate): Total","2022",4.54,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Monthly Employment and Income Survey","Sex: Female","Disability status (Aggregate): Persons with disability","2022",3.114,"Unreliable",,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Guatemala","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Monthly Employment and Income Survey","Sex: Female","Disability status (Aggregate): Persons without disability","2022",4.617,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"French Guiana","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Total","Disability status (Aggregate): Total","2016",26.5,,,,"Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"French Guiana","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Total","Disability status (Aggregate): Persons with disability","2016",26.9,,,,"Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"French Guiana","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Total","Disability status (Aggregate): Persons without disability","2016",20.7,,,,"Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"French Guiana","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Male","Disability status (Aggregate): Total","2016",24.7,,,,"Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"French Guiana","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Male","Disability status (Aggregate): Persons with disability","2016",25.1,,,,"Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"French Guiana","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Male","Disability status (Aggregate): Persons without disability","2016",19,,,,"Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"French Guiana","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Female","Disability status (Aggregate): Total","2016",28.5,,,,"Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"French Guiana","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Female","Disability status (Aggregate): Persons with disability","2016",28.8,,,,"Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"French Guiana","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - Employment Survey","Sex: Female","Disability status (Aggregate): Persons without disability","2016",23,,,,"Population coverage: Excluding both institutional population and armed forces and/or conscripts"
"Hong Kong, China","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - General Household Survey","Sex: Total","Disability status (Aggregate): Total","2013",3.4,,,"Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: At least 6 months","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Hong Kong, China","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - General Household Survey","Sex: Total","Disability status (Aggregate): Persons with disability","2013",6,,,"Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: At least 6 months","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Hong Kong, China","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - General Household Survey","Sex: Male","Disability status (Aggregate): Total","2013",3.8,,,"Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: At least 6 months","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Hong Kong, China","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - General Household Survey","Sex: Male","Disability status (Aggregate): Persons with disability","2013",7,,,"Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: At least 6 months","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Hong Kong, China","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - General Household Survey","Sex: Female","Disability status (Aggregate): Total","2013",3,,,"Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: At least 6 months","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Hong Kong, China","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","LFS - General Household Survey","Sex: Female","Disability status (Aggregate): Persons with disability","2013",4.7,,,"Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Level of difficulties not used as a criteria | Minimum duration of disability: At least 6 months","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","2022",13.254,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons with disability","2022",39.117,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons without disability","2022",12.845,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Total","2022",12.809,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons with disability","2022",41.386,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","2022",12.335,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","2022",13.756,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","2022",36.274,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","2022",13.419,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","2021",16.42,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons with disability","2021",40.179,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons without disability","2021",15.957,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Total","2021",14.624,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons with disability","2021",40.128,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","2021",14.046,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","2021",18.53,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","2021",40.266,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","2021",18.188,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","2020",18.676,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons with disability","2020",44.387,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons without disability","2020",18.038,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Total","2020",16.509,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons with disability","2020",45.544,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","2020",15.703,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","2020",21.186,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","2020",42.666,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","2020",20.725,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","2019",16.55,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons with disability","2019",39.717,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons without disability","2019",15.863,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Total","2019",15.04,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons with disability","2019",41.93,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","2019",14.227,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","2019",18.262,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","2019",37.098,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","2019",17.717,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","2018",19.834,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons with disability","2018",49.712,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons without disability","2018",19.061,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Total","2018",17.606,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons with disability","2018",52.538,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","2018",16.685,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","2018",22.357,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","2018",46.377,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","2018",21.75,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","2017",22.351,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons with disability","2017",48.964,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons without disability","2017",21.628,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Total","2017",20.354,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons with disability","2017",49.18,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","2017",19.542,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","2017",24.607,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","2017",48.7,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","2017",23.98,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","2016",24.368,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons with disability","2016",41.887,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons without disability","2016",23.857,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Total","2016",23.37,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons with disability","2016",41.901,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","2016",22.847,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","2016",25.502,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","2016",41.871,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","2016",25.009,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","2015",25.986,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons with disability","2015",54.071,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons without disability","2015",25.223,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Total","2015",24.22,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons with disability","2015",55.638,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Male","Disability status (Aggregate): Persons without disability","2015",23.347,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Total","2015",27.986,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons with disability","2015",52.218,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Female","Disability status (Aggregate): Persons without disability","2015",27.344,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Total","2014",29.255,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons with disability","2014",42.934,,"Nonstandard definition of disability: Based on limitation in activities because of health problems",,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Croatia","SDG indicator 8.5.2 - Unemployment rate by disability status (%)","HIES - EU Statistics on Income and Living Conditions","Sex: Total","Disability status (Aggregate): Persons without disability","2014",29.038,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
